SensorId; TimeStamp (s); FrameNumber; AccX (g); AccY (g); AccZ (g); GyroX (deg/s); GyroY (deg/s); GyroZ (deg/s); MagX (uT); MagY (uT); MagZ (uT); EulerX (deg); EulerY (deg); EulerZ (deg); QuatW; QuatX; QuatY; QuatZ; LinAccX (g); LinAccY (g); LinAccZ (g)
1.0000;3.9400;394.0000;-0.2027;0.1422;0.0369;11.4767;-6.3954;17.6945;0.0000;0.0000;0.0000;4.9467;-7.2360;-45.7194;1.0000;0.0000;0.0000;0.0000;0.0769;-0.2273;-1.0253
1.0000;3.9500;395.0000;-0.2027;0.1860;-0.0071;2.3101;14.1813;4.0500;0.0000;0.0000;0.0000;4.9467;-7.1200;-45.6620;1.0000;0.0000;0.0000;0.0000;0.0779;-0.2718;-0.9813
1.0000;3.9600;396.0000;-0.2553;0.0528;-0.0519;-8.5905;30.4338;-7.8219;0.0000;0.0000;0.0000;4.8672;-6.8100;-45.7142;1.0000;0.0000;0.0000;0.0000;0.1345;-0.1377;-0.9371
1.0000;3.9700;397.0000;-0.2706;-0.0232;-0.1200;-21.3331;45.6190;-2.5522;0.0000;0.0000;0.0000;4.6525;-6.3533;-45.7017;1.0000;0.0000;0.0000;0.0000;0.1567;-0.0590;-0.8701
1.0000;3.9800;398.0000;-0.2122;0.0294;-0.2264;-33.0846;56.1355;5.5728;0.0000;0.0000;0.0000;4.3111;-5.7980;-45.6016;1.0000;0.0000;0.0000;0.0000;0.1076;-0.1065;-0.7651
1.0000;3.9900;399.0000;-0.0994;0.1011;-0.2532;-43.1644;56.5929;5.9990;0.0000;0.0000;0.0000;3.8697;-5.2378;-45.5009;1.0000;0.0000;0.0000;0.0000;0.0045;-0.1713;-0.7398
1.0000;4.0000;400.0000;-0.0572;0.1302;-0.1947;-50.7111;63.5829;-0.5809;0.0000;0.0000;0.0000;3.3476;-4.6051;-45.4620;1.0000;0.0000;0.0000;0.0000;-0.0274;-0.1919;-0.7998
1.0000;4.0100;401.0000;-0.0187;0.0865;-0.2431;-49.2668;91.0250;-9.6021;0.0000;0.0000;0.0000;2.8582;-3.6910;-45.5091;1.0000;0.0000;0.0000;0.0000;-0.0521;-0.1394;-0.7530
1.0000;4.0200;402.0000;-0.0565;0.0333;-0.5341;-43.2433;122.1926;-13.6831;0.0000;0.0000;0.0000;2.4301;-2.4641;-45.5897;1.0000;0.0000;0.0000;0.0000;0.0052;-0.0784;-0.4636
1.0000;4.0300;403.0000;-0.0954;0.0346;-0.9559;-39.1510;137.3732;-13.8342;0.0000;0.0000;0.0000;2.0412;-1.0860;-45.6747;1.0000;0.0000;0.0000;0.0000;0.0673;-0.0726;-0.0430
1.0000;4.0400;404.0000;-0.0738;0.0091;-1.3939;-34.0299;133.7830;-18.0690;0.0000;0.0000;0.0000;1.7018;0.2570;-45.8116;1.0000;0.0000;0.0000;0.0000;0.0697;-0.0410;0.3944
1.0000;4.0500;405.0000;0.0774;-0.1048;-1.7519;-34.1710;109.2840;-20.8760;0.0000;0.0000;0.0000;1.3584;1.3558;-45.9911;1.0000;0.0000;0.0000;0.0000;-0.0606;0.0788;0.7524
1.0000;4.0600;406.0000;0.2114;-0.1598;-1.7713;-38.7363;59.1767;-15.6012;0.0000;0.0000;0.0000;0.9668;1.9506;-46.1349;1.0000;0.0000;0.0000;0.0000;-0.1807;0.1403;0.7720
1.0000;4.0700;407.0000;0.3371;-0.1709;-1.6515;-34.3174;38.2287;-11.0025;0.0000;0.0000;0.0000;0.6197;2.3344;-46.2397;1.0000;0.0000;0.0000;0.0000;-0.2988;0.1580;0.6523
1.0000;4.0800;408.0000;0.3398;-0.2014;-1.6185;-22.5470;42.5840;-6.2129;0.0000;0.0000;0.0000;0.3917;2.7608;-46.2983;1.0000;0.0000;0.0000;0.0000;-0.2946;0.1933;0.6195
1.0000;4.0900;409.0000;0.2822;-0.2052;-1.7749;-5.6871;57.9095;3.6834;0.0000;0.0000;0.0000;0.3371;3.3397;-46.2578;1.0000;0.0000;0.0000;0.0000;-0.2279;0.1992;0.7764
1.0000;4.1000;410.0000;0.2671;-0.1503;-2.0946;9.3422;67.2377;11.0816;0.0000;0.0000;0.0000;0.4384;4.0118;-46.1424;1.0000;0.0000;0.0000;0.0000;-0.2015;0.1435;1.0968
1.0000;4.1100;411.0000;0.2181;-0.0646;-2.3700;17.4459;49.3991;13.6595;0.0000;0.0000;0.0000;0.6234;4.5045;-46.0009;1.0000;0.0000;0.0000;0.0000;-0.1423;0.0550;1.3730
1.0000;4.1200;412.0000;0.1751;-0.0060;-2.4674;18.3905;9.4908;11.6375;0.0000;0.0000;0.0000;0.8167;4.5980;-45.8831;1.0000;0.0000;0.0000;0.0000;-0.0949;-0.0070;1.4707
1.0000;4.1300;413.0000;0.2134;-0.0476;-2.3772;17.6005;-37.1559;7.6674;0.0000;0.0000;0.0000;0.9983;4.2252;-45.8122;1.0000;0.0000;0.0000;0.0000;-0.1367;0.0313;1.3803
1.0000;4.1400;414.0000;0.3141;-0.1640;-2.0859;19.2594;-78.6864;6.5100;0.0000;0.0000;0.0000;1.1942;3.4373;-45.7622;1.0000;0.0000;0.0000;0.0000;-0.2485;0.1445;1.0883
1.0000;4.1500;415.0000;0.2775;-0.2055;-1.5907;28.5255;-109.0144;16.3635;0.0000;0.0000;0.0000;1.4895;2.3480;-45.6240;1.0000;0.0000;0.0000;0.0000;-0.2293;0.1816;0.5922
1.0000;4.1600;416.0000;0.1480;-0.0898;-1.1888;39.9030;-108.9447;26.8471;0.0000;0.0000;0.0000;1.8958;1.2511;-45.3875;1.0000;0.0000;0.0000;0.0000;-0.1191;0.0595;0.1897
1.0000;4.1700;417.0000;-0.0180;0.0366;-0.9394;48.5552;-99.4976;29.8449;0.0000;0.0000;0.0000;2.3848;0.2457;-45.1262;1.0000;0.0000;0.0000;0.0000;0.0287;-0.0749;-0.0598
1.0000;4.1800;418.0000;-0.0637;0.1101;-0.8083;52.4720;-94.7634;25.5305;0.0000;0.0000;0.0000;2.9088;-0.7127;-44.9150;1.0000;0.0000;0.0000;0.0000;0.0575;-0.1575;-0.1906
1.0000;4.1900;419.0000;-0.0872;0.0987;-0.6267;41.5800;-106.9480;19.2905;0.0000;0.0000;0.0000;3.3218;-1.7910;-44.7808;1.0000;0.0000;0.0000;0.0000;0.0633;-0.1541;-0.3714
1.0000;4.2000;420.0000;-0.0691;0.0815;-0.2753;23.5230;-124.8730;16.8853;0.0000;0.0000;0.0000;3.5425;-3.0545;-44.6846;1.0000;0.0000;0.0000;0.0000;0.0243;-0.1421;-0.7218
1.0000;4.2100;421.0000;-0.0871;0.1247;0.2067;6.0015;-127.5772;15.8429;0.0000;0.0000;0.0000;3.5974;-4.3377;-44.6060;1.0000;0.0000;0.0000;0.0000;0.0197;-0.1872;-1.2024
1.0000;4.2200;422.0000;-0.2021;0.1838;0.6213;-5.2427;-97.9741;7.1075;0.0000;0.0000;0.0000;3.5443;-5.3200;-44.5962;1.0000;0.0000;0.0000;0.0000;0.1153;-0.2458;-1.6156
1.0000;4.2300;423.0000;-0.2861;0.1189;0.6295;-6.8749;-19.1556;-6.5726;0.0000;0.0000;0.0000;3.4830;-5.5071;-44.6739;1.0000;0.0000;0.0000;0.0000;0.1903;-0.1797;-1.6230
1.0000;4.2400;424.0000;-0.2801;-0.0435;0.2821;-8.9953;37.3030;-8.6809;0.0000;0.0000;0.0000;3.3991;-5.1296;-44.7385;1.0000;0.0000;0.0000;0.0000;0.1877;-0.0162;-1.2760
1.0000;4.2500;425.0000;-0.2848;-0.0625;-0.1099;-20.3449;53.7726;2.7991;0.0000;0.0000;0.0000;3.1916;-4.6158;-44.6832;1.0000;0.0000;0.0000;0.0000;0.2011;0.0055;-0.8850
1.0000;4.2600;426.0000;-0.2510;0.0810;-0.2780;-36.3645;41.1259;10.8082;0.0000;0.0000;0.0000;2.8180;-4.2108;-44.5531;1.0000;0.0000;0.0000;0.0000;0.1751;-0.1327;-0.7178
1.0000;4.2700;427.0000;-0.2173;0.2009;-0.2296;-50.9773;30.4368;6.0838;0.0000;0.0000;0.0000;2.3029;-3.9095;-44.4785;1.0000;0.0000;0.0000;0.0000;0.1471;-0.2445;-0.7670
1.0000;4.2800;428.0000;-0.1557;0.1865;-0.2346;-58.3832;43.4915;-5.9561;0.0000;0.0000;0.0000;1.7219;-3.4729;-44.5230;1.0000;0.0000;0.0000;0.0000;0.0920;-0.2204;-0.7627
1.0000;4.2900;429.0000;-0.0812;0.1282;-0.4606;-59.9273;67.3041;-12.9711;0.0000;0.0000;0.0000;1.1288;-2.7968;-44.6363;1.0000;0.0000;0.0000;0.0000;0.0277;-0.1517;-0.5377
1.0000;4.3000;430.0000;-0.0157;0.1154;-0.7921;-60.5603;81.8851;-15.4338;0.0000;0.0000;0.0000;0.5215;-1.9707;-44.7754;1.0000;0.0000;0.0000;0.0000;-0.0243;-0.1284;-0.2070
1.0000;4.3100;431.0000;0.1000;0.0783;-1.1474;-53.6675;88.0569;-23.4250;0.0000;0.0000;0.0000;-0.0091;-1.0892;-45.0058;1.0000;0.0000;0.0000;0.0000;-0.1248;-0.0815;0.1477
1.0000;4.3200;432.0000;0.1514;-0.0329;-1.4532;-44.4405;82.6333;-28.1167;0.0000;0.0000;0.0000;-0.4502;-0.2640;-45.2904;1.0000;0.0000;0.0000;0.0000;-0.1613;0.0380;0.4533
1.0000;4.3300;433.0000;0.1709;-0.1093;-1.6926;-37.5037;72.4192;-21.7598;0.0000;0.0000;0.0000;-0.8256;0.4577;-45.5160;1.0000;0.0000;0.0000;0.0000;-0.1675;0.1213;0.6927
1.0000;4.3400;434.0000;0.1712;-0.0611;-1.8796;-30.4908;56.6332;-11.8648;0.0000;0.0000;0.0000;-1.1321;1.0220;-45.6443;1.0000;0.0000;0.0000;0.0000;-0.1568;0.0790;0.8798
1.0000;4.3500;435.0000;0.2128;0.0117;-2.0222;-24.2110;38.4855;-8.9707;0.0000;0.0000;0.0000;-1.3761;1.4061;-45.7422;1.0000;0.0000;0.0000;0.0000;-0.1905;0.0108;1.0227
1.0000;4.3600;436.0000;0.3547;0.0045;-2.0672;-15.2421;18.6403;-14.8267;0.0000;0.0000;0.0000;-1.5326;1.5886;-45.8952;1.0000;0.0000;0.0000;0.0000;-0.3279;0.0213;1.0679
1.0000;4.3700;437.0000;0.4713;-0.1677;-2.0244;-4.8846;5.2331;-21.2187;0.0000;0.0000;0.0000;-1.5875;1.6351;-46.1088;1.0000;0.0000;0.0000;0.0000;-0.4429;0.1952;1.0252
1.0000;4.3800;438.0000;0.3194;-0.2987;-1.9909;10.4062;5.1489;-9.3500;0.0000;0.0000;0.0000;-1.4862;1.6841;-46.2037;1.0000;0.0000;0.0000;0.0000;-0.2904;0.3256;0.9917
1.0000;4.3900;439.0000;0.1775;-0.1461;-2.2060;31.2409;11.7807;10.6322;0.0000;0.0000;0.0000;-1.1706;1.8042;-46.1001;1.0000;0.0000;0.0000;0.0000;-0.1468;0.1688;1.2067
1.0000;4.4000;440.0000;0.1089;-0.0092;-2.4425;44.3208;-14.6331;14.1680;0.0000;0.0000;0.0000;-0.7229;1.6603;-45.9563;1.0000;0.0000;0.0000;0.0000;-0.0783;0.0248;1.4431
1.0000;4.4100;441.0000;0.0983;0.0205;-2.3820;39.5503;-80.1887;14.2585;0.0000;0.0000;0.0000;-0.3239;0.8597;-45.8069;1.0000;0.0000;0.0000;0.0000;-0.0771;-0.0124;1.3823
1.0000;4.4200;442.0000;0.2695;-0.0058;-1.8732;28.3628;-143.5201;13.8238;0.0000;0.0000;0.0000;-0.0398;-0.5751;-45.6645;1.0000;0.0000;0.0000;0.0000;-0.2695;0.0082;0.8733
1.0000;4.4300;443.0000;0.3268;-0.0344;-1.0986;23.3544;-172.4572;17.8488;0.0000;0.0000;0.0000;0.1891;-2.2999;-45.4882;1.0000;0.0000;0.0000;0.0000;-0.3556;0.0326;0.0991
1.0000;4.4400;444.0000;0.1139;0.0361;-0.4675;33.7451;-144.0488;23.3762;0.0000;0.0000;0.0000;0.5145;-3.7417;-45.2623;1.0000;0.0000;0.0000;0.0000;-0.1705;-0.0426;-0.5308
1.0000;4.4500;445.0000;-0.2322;0.1497;-0.3485;55.9746;-75.6589;23.1755;0.0000;0.0000;0.0000;1.0442;-4.5224;-45.0377;1.0000;0.0000;0.0000;0.0000;0.1577;-0.1643;-0.6486
1.0000;4.4600;446.0000;-0.3976;0.2169;-0.7354;68.1115;-31.5454;19.9072;0.0000;0.0000;0.0000;1.7096;-4.8425;-44.8454;1.0000;0.0000;0.0000;0.0000;0.3151;-0.2423;-0.2609
1.0000;4.4700;447.0000;-0.3740;0.2011;-1.0833;55.1453;-53.5599;11.6692;0.0000;0.0000;0.0000;2.2525;-5.3818;-44.7475;1.0000;0.0000;0.0000;0.0000;0.2844;-0.2370;0.0879
1.0000;4.4800;448.0000;-0.2442;0.0884;-0.7750;29.0563;-117.8362;1.2737;0.0000;0.0000;0.0000;2.5471;-6.5596;-44.7852;1.0000;0.0000;0.0000;0.0000;0.1387;-0.1311;-0.2185
1.0000;4.4900;449.0000;-0.1198;0.0377;0.1328;-0.7397;-169.7973;-2.8940;0.0000;0.0000;0.0000;2.5533;-8.2545;-44.8909;1.0000;0.0000;0.0000;0.0000;-0.0127;-0.0820;-1.1230
1.0000;4.5000;450.0000;-0.1892;0.0307;0.8416;-15.6179;-147.2130;-2.4281;0.0000;0.0000;0.0000;2.4121;-9.7501;-44.9859;1.0000;0.0000;0.0000;0.0000;0.0290;-0.0732;-1.8277
1.0000;4.5100;451.0000;-0.2671;0.0073;1.1461;-15.6659;-65.0994;-3.2094;0.0000;0.0000;0.0000;2.2660;-10.3992;-45.0457;1.0000;0.0000;0.0000;0.0000;0.0894;-0.0471;-2.1294
1.0000;4.5200;452.0000;-0.2864;-0.0947;0.8071;-8.1260;35.7797;-1.4999;0.0000;0.0000;0.0000;2.1850;-10.0411;-45.0469;1.0000;0.0000;0.0000;0.0000;0.1086;0.0567;-1.7905
1.0000;4.5300;453.0000;-0.2901;-0.0666;0.0930;-7.6080;85.1180;12.1123;0.0000;0.0000;0.0000;2.0832;-9.1950;-44.8919;1.0000;0.0000;0.0000;0.0000;0.1247;0.0299;-1.0786
1.0000;4.5400;454.0000;-0.2468;0.1489;-0.3643;-26.0690;72.7571;19.5772;0.0000;0.0000;0.0000;1.7882;-8.4746;-44.6686;1.0000;0.0000;0.0000;0.0000;0.0952;-0.1819;-0.6236
1.0000;4.5500;455.0000;-0.1548;0.2797;-0.4199;-51.0218;43.5829;4.7519;0.0000;0.0000;0.0000;1.2460;-8.0470;-44.5978;1.0000;0.0000;0.0000;0.0000;0.0123;-0.3051;-0.5696
1.0000;4.5600;456.0000;-0.0846;0.1265;-0.3803;-62.3693;39.4643;-16.3668;0.0000;0.0000;0.0000;0.6439;-7.6499;-44.7564;1.0000;0.0000;0.0000;0.0000;-0.0512;-0.1415;-0.6103
1.0000;4.5700;457.0000;0.0142;-0.0981;-0.5961;-57.8896;76.8317;-21.6683;0.0000;0.0000;0.0000;0.0923;-6.8802;-44.9704;1.0000;0.0000;0.0000;0.0000;-0.1396;0.0932;-0.3960
1.0000;4.5800;458.0000;0.0496;-0.1520;-1.0813;-42.4396;112.2662;-7.7378;0.0000;0.0000;0.0000;-0.3230;-5.7576;-45.0509;1.0000;0.0000;0.0000;0.0000;-0.1575;0.1551;0.0872
1.0000;4.5900;459.0000;0.0970;-0.0434;-1.5567;-31.5619;117.6933;2.8150;0.0000;0.0000;0.0000;-0.6402;-4.5804;-45.0327;1.0000;0.0000;0.0000;0.0000;-0.1844;0.0526;0.5606
1.0000;4.6000;460.0000;0.1280;0.0136;-1.8701;-24.5395;100.0808;-1.8183;0.0000;0.0000;0.0000;-0.8834;-3.5779;-45.0639;1.0000;0.0000;0.0000;0.0000;-0.1967;0.0003;0.8726
1.0000;4.6100;461.0000;0.1365;-0.0742;-2.0279;-15.0249;79.7014;-11.8871;0.0000;0.0000;0.0000;-1.0264;-2.7830;-45.1963;1.0000;0.0000;0.0000;0.0000;-0.1900;0.0913;1.0295
1.0000;4.6200;462.0000;0.1174;-0.2049;-2.1202;-4.3853;63.9825;-8.1778;0.0000;0.0000;0.0000;-1.0661;-2.1448;-45.2900;1.0000;0.0000;0.0000;0.0000;-0.1588;0.2234;1.1212
1.0000;4.6300;463.0000;0.0634;-0.1354;-2.1812;7.6271;48.6879;8.3990;0.0000;0.0000;0.0000;-0.9922;-1.6565;-45.2148;1.0000;0.0000;0.0000;0.0000;-0.0953;0.1533;1.1819
1.0000;4.6400;464.0000;0.0709;0.0740;-2.2099;13.2551;29.0937;17.2862;0.0000;0.0000;0.0000;-0.8640;-1.3628;-45.0466;1.0000;0.0000;0.0000;0.0000;-0.0964;-0.0580;1.2103
1.0000;4.6500;465.0000;0.1500;0.1225;-2.1808;15.1509;8.8585;5.3525;0.0000;0.0000;0.0000;-0.7142;-1.2722;-44.9939;1.0000;0.0000;0.0000;0.0000;-0.1725;-0.1091;1.1811
1.0000;4.6600;466.0000;0.2041;-0.0943;-2.0612;19.3764;-10.5381;-11.4471;0.0000;0.0000;0.0000;-0.5178;-1.3788;-45.1073;1.0000;0.0000;0.0000;0.0000;-0.2273;0.1048;1.0615
1.0000;4.6700;467.0000;0.1919;-0.2758;-1.9053;30.9588;-18.1939;-3.7695;0.0000;0.0000;0.0000;-0.2073;-1.5611;-45.1438;1.0000;0.0000;0.0000;0.0000;-0.2179;0.2816;0.9057
1.0000;4.6800;468.0000;0.1053;-0.2168;-1.7708;45.2434;-21.9054;17.5708;0.0000;0.0000;0.0000;0.2400;-1.7803;-44.9681;1.0000;0.0000;0.0000;0.0000;-0.1348;0.2158;0.7713
1.0000;4.6900;469.0000;0.0119;-0.0064;-1.6490;55.1528;-29.7211;29.9743;0.0000;0.0000;0.0000;0.7815;-2.0801;-44.6709;1.0000;0.0000;0.0000;0.0000;-0.0460;-0.0036;0.6496
1.0000;4.7000;470.0000;-0.1319;0.1499;-1.5089;55.2826;-46.6250;28.6535;0.0000;0.0000;0.0000;1.3173;-2.5536;-44.3909;1.0000;0.0000;0.0000;0.0000;0.0908;-0.1694;0.5099
1.0000;4.7100;471.0000;-0.0937;0.1510;-1.3128;50.6617;-67.7951;17.7685;0.0000;0.0000;0.0000;1.8161;-3.2361;-44.2318;1.0000;0.0000;0.0000;0.0000;0.0420;-0.1794;0.3146
1.0000;4.7200;472.0000;-0.0232;-0.0088;-1.0124;45.6749;-86.5335;8.9640;0.0000;0.0000;0.0000;2.2691;-4.1040;-44.1731;1.0000;0.0000;0.0000;0.0000;-0.0425;-0.0278;0.0153
1.0000;4.7300;473.0000;-0.0305;-0.0612;-0.5855;44.5155;-96.0482;13.0833;0.0000;0.0000;0.0000;2.7070;-5.0693;-44.0838;1.0000;0.0000;0.0000;0.0000;-0.0515;0.0170;-0.4101
1.0000;4.7400;474.0000;-0.1058;0.0906;-0.1858;40.4625;-81.6028;20.6179;0.0000;0.0000;0.0000;3.0958;-5.8947;-43.9183;1.0000;0.0000;0.0000;0.0000;0.0081;-0.1419;-0.8080
1.0000;4.7500;475.0000;-0.2168;0.1623;-0.0313;38.1777;-47.6438;11.8767;0.0000;0.0000;0.0000;3.4534;-6.4017;-43.8251;1.0000;0.0000;0.0000;0.0000;0.1083;-0.2200;-0.9611
1.0000;4.7600;476.0000;-0.2985;0.1103;-0.0747;33.6681;-23.6944;4.3571;0.0000;0.0000;0.0000;3.7868;-6.6409;-43.7963;1.0000;0.0000;0.0000;0.0000;0.1842;-0.1739;-0.9168
1.0000;4.7700;477.0000;-0.2905;0.0732;-0.0865;20.0728;-21.6626;2.8150;0.0000;0.0000;0.0000;3.9860;-6.8589;-43.7829;1.0000;0.0000;0.0000;0.0000;0.1726;-0.1412;-0.9042
1.0000;4.7800;478.0000;-0.2855;0.0942;0.1080;-0.5251;-30.7487;1.7526;0.0000;0.0000;0.0000;3.9812;-7.1669;-43.7869;1.0000;0.0000;0.0000;0.0000;0.1628;-0.1634;-1.0980
1.0000;4.7900;479.0000;-0.2790;0.1361;0.4432;-20.2209;-23.2165;-1.8374;0.0000;0.0000;0.0000;3.7834;-7.3973;-43.8214;1.0000;0.0000;0.0000;0.0000;0.1514;-0.2031;-1.4327
1.0000;4.8000;480.0000;-0.2456;0.0758;0.5726;-31.7896;18.6535;-6.7144;0.0000;0.0000;0.0000;3.4712;-7.2376;-43.8848;1.0000;0.0000;0.0000;0.0000;0.1181;-0.1379;-1.5625
1.0000;4.8100;481.0000;-0.2707;0.0877;0.2906;-33.7355;70.0341;-3.1275;0.0000;0.0000;0.0000;3.1328;-6.5366;-43.8758;1.0000;0.0000;0.0000;0.0000;0.1517;-0.1442;-1.2819
1.0000;4.8200;482.0000;-0.2224;0.2180;-0.2319;-38.7029;100.3126;-2.1847;0.0000;0.0000;0.0000;2.7425;-5.5337;-43.8460;1.0000;0.0000;0.0000;0.0000;0.1192;-0.2682;-0.7614
1.0000;4.8300;483.0000;-0.1411;0.2084;-0.7100;-52.6631;98.3562;-17.0162;0.0000;0.0000;0.0000;2.2269;-4.5438;-43.9736;1.0000;0.0000;0.0000;0.0000;0.0556;-0.2506;-0.2854
1.0000;4.8400;484.0000;0.0013;0.0540;-0.9327;-61.5442;80.7733;-28.3668;0.0000;0.0000;0.0000;1.6298;-3.7270;-44.2304;1.0000;0.0000;0.0000;0.0000;-0.0714;-0.0863;-0.0643
1.0000;4.8500;485.0000;0.0711;-0.1056;-1.0131;-67.2725;66.3881;-27.2938;0.0000;0.0000;0.0000;0.9803;-3.0483;-44.4904;1.0000;0.0000;0.0000;0.0000;-0.1287;0.0842;0.0150
1.0000;4.8600;486.0000;0.1321;-0.1264;-1.0431;-61.5104;66.5833;-16.8450;0.0000;0.0000;0.0000;0.3729;-2.3804;-44.6512;1.0000;0.0000;0.0000;0.0000;-0.1781;0.1160;0.0442
1.0000;4.8700;487.0000;0.1634;-0.0614;-1.1785;-50.1613;77.8895;-10.4109;0.0000;0.0000;0.0000;-0.1251;-1.6013;-44.7540;1.0000;0.0000;0.0000;0.0000;-0.1967;0.0605;0.1791
1.0000;4.8800;488.0000;0.1593;-0.0589;-1.4451;-35.7484;91.5167;-11.1092;0.0000;0.0000;0.0000;-0.4803;-0.6868;-44.8702;1.0000;0.0000;0.0000;0.0000;-0.1773;0.0651;0.4453
1.0000;4.8900;489.0000;0.1459;-0.0915;-1.7693;-22.2294;92.3589;-9.5848;0.0000;0.0000;0.0000;-0.7021;0.2358;-44.9757;1.0000;0.0000;0.0000;0.0000;-0.1477;0.1024;0.7694
1.0000;4.9000;490.0000;0.1625;-0.0782;-2.0712;-15.5581;78.0424;-5.1805;0.0000;0.0000;0.0000;-0.8578;1.0161;-45.0382;1.0000;0.0000;0.0000;0.0000;-0.1496;0.0922;1.0714
1.0000;4.9100;491.0000;0.2102;-0.0593;-2.2028;-13.1451;38.2403;-3.3343;0.0000;0.0000;0.0000;-0.9901;1.3980;-45.0776;1.0000;0.0000;0.0000;0.0000;-0.1877;0.0758;1.2032
1.0000;4.9200;492.0000;0.2686;-0.0908;-2.1091;-9.0238;2.9437;-4.4309;0.0000;0.0000;0.0000;-1.0815;1.4266;-45.1224;1.0000;0.0000;0.0000;0.0000;-0.2436;0.1092;1.1096
1.0000;4.9300;493.0000;0.2721;-0.1542;-1.9482;1.2061;-9.0219;-3.1922;0.0000;0.0000;0.0000;-1.0701;1.3358;-45.1526;1.0000;0.0000;0.0000;0.0000;-0.2482;0.1731;0.9486
1.0000;4.9400;494.0000;0.2515;-0.1820;-1.9462;18.4150;-3.4870;3.2246;0.0000;0.0000;0.0000;-0.8852;1.3014;-45.1198;1.0000;0.0000;0.0000;0.0000;-0.2286;0.1989;0.9466
1.0000;4.9500;495.0000;0.1739;-0.1239;-2.0270;31.6581;-5.6043;11.2446;0.0000;0.0000;0.0000;-0.5653;1.2475;-45.0068;1.0000;0.0000;0.0000;0.0000;-0.1517;0.1360;1.0273
1.0000;4.9600;496.0000;0.0922;-0.0487;-2.0370;40.9171;-21.1001;14.4834;0.0000;0.0000;0.0000;-0.1532;1.0375;-44.8607;1.0000;0.0000;0.0000;0.0000;-0.0725;0.0542;1.0372
1.0000;4.9700;497.0000;0.0635;-0.0237;-1.9208;46.1224;-46.9282;14.8152;0.0000;0.0000;0.0000;0.3102;0.5680;-44.7133;1.0000;0.0000;0.0000;0.0000;-0.0501;0.0214;0.9209
1.0000;4.9800;498.0000;0.0718;-0.0346;-1.6115;47.9198;-73.0325;15.4829;0.0000;0.0000;0.0000;0.7899;-0.1638;-44.5657;1.0000;0.0000;0.0000;0.0000;-0.0696;0.0240;0.6116
1.0000;4.9900;499.0000;0.0613;0.0142;-1.1643;50.1488;-87.4006;19.1710;0.0000;0.0000;0.0000;1.2895;-1.0412;-44.3898;1.0000;0.0000;0.0000;0.0000;-0.0737;-0.0333;0.1646
1.0000;5.0000;500.0000;0.0280;0.0704;-0.8109;53.6601;-78.1579;18.1171;0.0000;0.0000;0.0000;1.8136;-1.8243;-44.2252;1.0000;0.0000;0.0000;0.0000;-0.0550;-0.0986;-0.1883
1.0000;5.0100;501.0000;-0.0732;0.0963;-0.6614;55.4793;-59.8577;15.8082;0.0000;0.0000;0.0000;2.3633;-2.4283;-44.0888;1.0000;0.0000;0.0000;0.0000;0.0346;-0.1339;-0.3372
1.0000;5.0200;502.0000;-0.1460;0.1215;-0.5971;50.6822;-49.8800;14.6196;0.0000;0.0000;0.0000;2.8643;-2.9332;-43.9654;1.0000;0.0000;0.0000;0.0000;0.0981;-0.1683;-0.4007
1.0000;5.0300;503.0000;-0.1733;0.1389;-0.5122;38.4866;-50.8765;11.5548;0.0000;0.0000;0.0000;3.2443;-3.4474;-43.8771;1.0000;0.0000;0.0000;0.0000;0.1166;-0.1932;-0.4848
1.0000;5.0400;504.0000;-0.2257;0.1306;-0.3740;27.6898;-53.0532;4.8191;0.0000;0.0000;0.0000;3.5202;-3.9798;-43.8603;1.0000;0.0000;0.0000;0.0000;0.1598;-0.1902;-0.6220
1.0000;5.0500;505.0000;-0.2488;0.0785;-0.2331;19.3359;-50.4032;-1.2596;0.0000;0.0000;0.0000;3.7096;-4.5049;-43.9067;1.0000;0.0000;0.0000;0.0000;0.1738;-0.1419;-0.7621
1.0000;5.0600;506.0000;-0.2069;0.0491;-0.0886;12.4890;-44.8500;-4.6102;0.0000;0.0000;0.0000;3.8408;-4.9494;-43.9825;1.0000;0.0000;0.0000;0.0000;0.1235;-0.1151;-0.9058
1.0000;5.0700;507.0000;-0.1892;0.0235;0.1251;2.0788;-35.3518;-7.1006;0.0000;0.0000;0.0000;3.8701;-5.2973;-44.0776;1.0000;0.0000;0.0000;0.0000;0.0989;-0.0907;-1.1188
1.0000;5.0800;508.0000;-0.2308;0.0289;0.3048;-10.8869;-12.2630;-3.8699;0.0000;0.0000;0.0000;3.7656;-5.4171;-44.1246;1.0000;0.0000;0.0000;0.0000;0.1366;-0.0952;-1.2981
1.0000;5.0900;509.0000;-0.2711;0.0721;0.3060;-23.7527;27.5535;1.0268;0.0000;0.0000;0.0000;3.5255;-5.1427;-44.0968;1.0000;0.0000;0.0000;0.0000;0.1791;-0.1351;-1.2998
1.0000;5.1000;510.0000;-0.3001;0.1376;0.0252;-33.8304;57.0545;2.9504;0.0000;0.0000;0.0000;3.1666;-4.5998;-44.0318;1.0000;0.0000;0.0000;0.0000;0.2163;-0.1953;-1.0200
1.0000;5.1100;511.0000;-0.2539;0.1879;-0.2834;-47.0208;62.4655;-2.2841;0.0000;0.0000;0.0000;2.6956;-3.9749;-44.0225;1.0000;0.0000;0.0000;0.0000;0.1806;-0.2381;-0.7126
